Map Name	Start Coords	Goal Coords	Chunk Size	Heuristic	Path Found	Precalc Time	Search Time	Total Time	Path Length (Node)	Path Length (Distance)	Chunks Analyzed	Chunks Allocated	Nodes Analyzed	Nodes Allocated	Memory (B)	Goal Bounding	Cost Overwrite	Error Margin
AR0408SR	(6x18)	(12x20)	3	Dijkstra	True	0,07493	0,22565	0,30058	6	6,828427	5	18	16	15	615	10	True	0%
AR0408SR	(6x18)	(12x20)	3	Dijkstra	True	0,09306999	0,24425	0,33732	6	6,828427	5	18	16	15	615	10	True	10%
AR0408SR	(6x18)	(12x20)	3	Dijkstra	True	0,08087001	0,2153	0,29617	6	6,828427	5	18	16	15	615	10	True	20%
AR0408SR	(6x18)	(12x20)	3	Dijkstra	True	0,06891	0,21269	0,2816	6	6,828427	5	18	16	15	615	10	True	30%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,06156	0,36033	0,42189	6	6,828427	15	21	15	22	718	---	---	---
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,06245	0,28246	0,34491	6	6,828427	4	15	15	22	526	2,5	False	---
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,05879001	0,23096	0,28975	6	6,828427	2	12	15	22	430	5	False	---
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,05646	0,23924	0,2957	6	6,828427	2	12	15	22	430	7,5	False	---
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,06997001	0,23037	0,30034	6	6,828427	2	12	15	22	430	10	False	---
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,04977	0,26327	0,31304	6	6,828427	4	15	15	22	526	2,5	True	0%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,07446	0,29047	0,36493	6	6,828427	4	15	15	22	526	2,5	True	10%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,06504	0,27111	0,33615	6	6,828427	4	15	15	22	526	2,5	True	20%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,04945	0,27463	0,32408	6	6,828427	4	15	15	22	526	2,5	True	30%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,06282999	0,25786	0,32069	6	6,828427	2	12	15	22	430	5	True	0%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,08672	0,26066	0,34738	6	6,828427	2	12	15	22	430	5	True	10%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,05323	0,2717	0,32493	6	6,828427	2	12	15	22	430	5	True	20%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,06584	0,24315	0,30899	6	6,828427	2	12	15	22	430	5	True	30%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,05436	0,21488	0,26924	6	6,828427	2	12	15	22	430	7,5	True	0%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,06045001	0,26273	0,32318	6	6,828427	2	12	15	22	430	7,5	True	10%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,05784	0,23109	0,28893	6	6,828427	2	12	15	22	430	7,5	True	20%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,06044	0,23079	0,29123	6	6,828427	2	12	15	22	430	7,5	True	30%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,05833	0,2578	0,31613	6	6,828427	2	12	15	22	430	10	True	0%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,04606	0,22773	0,27379	6	6,828427	2	12	15	22	430	10	True	10%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,07989001	0,2677	0,34759	6	6,828427	2	12	15	22	430	10	True	20%
AR0408SR	(6x18)	(12x20)	4	Dijkstra	True	0,05223	0,25247	0,3047	6	6,828427	2	12	15	22	430	10	True	30%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,05619	0,27092	0,32711	6	6,828427	1	8	36	42	322	---	---	---
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,0368	0,27894	0,31574	6	6,828427	1	8	36	42	322	2,5	False	---
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04609	0,30435	0,35044	6	6,828427	1	8	36	42	322	5	False	---
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,0423	0,27061	0,31291	6	6,828427	1	8	36	42	322	7,5	False	---
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,03438	0,29578	0,33016	6	6,828427	1	8	36	42	322	10	False	---
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04689	0,29107	0,33796	6	6,828427	1	8	36	42	322	2,5	True	0%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,03435	0,31597	0,35032	6	6,828427	1	8	36	42	322	2,5	True	10%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04218	0,2989	0,34108	6	6,828427	1	8	36	42	322	2,5	True	20%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,03633	0,28693	0,32326	6	6,828427	1	8	36	42	322	2,5	True	30%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,03905	0,29283	0,33188	6	6,828427	1	8	36	42	322	5	True	0%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,0447	0,30029	0,34499	6	6,828427	1	8	36	42	322	5	True	10%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04699	0,33405	0,38104	6	6,828427	1	8	36	42	322	5	True	20%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04651999	0,28775	0,33427	6	6,828427	1	8	36	42	322	5	True	30%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,03381	0,24223	0,27604	6	6,828427	1	8	36	42	322	7,5	True	0%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04231	0,30625	0,34856	6	6,828427	1	8	36	42	322	7,5	True	10%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,03253	0,27336	0,30589	6	6,828427	1	8	36	42	322	7,5	True	20%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04143	0,32468	0,36611	6	6,828427	1	8	36	42	322	7,5	True	30%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04961	0,3361	0,38571	6	6,828427	1	8	36	42	322	10	True	0%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,0482	0,29627	0,34447	6	6,828427	1	8	36	42	322	10	True	10%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,03753	0,25418	0,29171	6	6,828427	1	8	36	42	322	10	True	20%
AR0408SR	(6x18)	(12x20)	6	Dijkstra	True	0,04151	0,28454	0,32605	6	6,828427	1	8	36	42	322	10	True	30%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,0334	0,44002	0,47342	7	7,414214	1	6	60	71	287	---	---	---
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,0373	0,41659	0,45389	7	7,414214	1	6	60	71	287	2,5	False	---
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,03278	0,36924	0,40202	7	7,414214	1	6	60	71	287	5	False	---
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,0303	0,43468	0,46498	7	7,414214	1	6	60	71	287	7,5	False	---
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,04026	0,43291	0,47317	7	7,414214	1	6	60	71	287	10	False	---
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,02598	0,43125	0,45723	7	7,414214	1	6	60	71	287	2,5	True	0%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,02599	0,41109	0,43708	7	7,414214	1	6	60	71	287	2,5	True	10%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,0388	0,44591	0,48471	7	7,414214	1	6	60	71	287	2,5	True	20%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,02641	0,44219	0,4686	7	7,414214	1	6	60	71	287	2,5	True	30%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,02569	0,39981	0,4255	7	7,414214	1	6	60	71	287	5	True	0%
