Map Name	Start Coords	Goal Coords	Chunk Size	Heuristic	Path Found	Precalc Time	Search Time	Total Time	Path Length (Node)	Path Length (Distance)	Chunks Analyzed	Chunks Allocated	Nodes Analyzed	Nodes Allocated	Memory (B)	Goal Bounding	Cost Overwrite	Error Margin
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,44273	0,8828	1,32553	22	25,72792	1	5	181	278	462	5	True	0%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,5909001	1,06142	1,65232	22	25,72792	1	5	181	278	462	5	True	10%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,5052601	0,87194	1,3772	22	25,72792	1	5	181	278	462	5	True	20%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,50186	0,80664	1,3085	22	25,72792	1	5	181	278	462	5	True	30%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,46993	0,82563	1,29556	22	25,72792	1	5	181	278	462	7,5	True	0%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,55533	0,99014	1,54547	22	25,72792	1	5	181	278	462	7,5	True	10%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,4174	0,85107	1,26847	22	25,72792	1	5	181	278	462	7,5	True	20%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,42272	0,72823	1,15095	22	25,72792	1	5	181	278	462	7,5	True	30%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,5368	0,9051099	1,44191	22	25,72792	1	5	181	278	462	10	True	0%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,53551	0,84126	1,37677	22	25,72792	1	5	181	278	462	10	True	10%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,40983	0,93905	1,34888	22	25,72792	1	5	181	278	462	10	True	20%
AR0300SR	(96x121)	(118x112)	16	Dijkstra	True	0,34203	0,74394	1,08597	22	25,72792	1	5	181	278	462	10	True	30%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	7,455569	0,96108	8,416649	23	26,31371	197	237	33	27	7635	---	---	---
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,156151	0,54123	8,697381	22	25,72792	68	104	33	26	3378	2,5	False	---
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	7,96809	0,46441	8,4325	22	25,72792	52	86	33	26	2802	5	False	---
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,612761	0,42375	9,03651	22	25,72792	51	81	33	26	2642	7,5	False	---
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	7,33468	0,3998	7,734479	22	25,72792	44	79	33	26	2578	10	False	---
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	10,98869	0,72779	11,71648	22	25,72792	78	106	33	26	3442	2,5	True	0%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	7,96316	0,67322	8,63638	22	25,72792	78	106	33	26	3442	2,5	True	10%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,378281	0,63973	9,018011	22	25,72792	74	104	33	26	3378	2,5	True	20%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,33476	0,73053	9,065289	22	25,72792	73	104	33	26	3378	2,5	True	30%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,507951	0,59583	9,103781	22	25,72792	67	89	33	26	2898	5	True	0%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,459829	0,5962	9,056029	22	25,72792	67	89	33	26	2898	5	True	10%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	9,582399	0,59791	10,18031	22	25,72792	66	89	33	26	2898	5	True	20%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	11,62495	0,65175	12,2767	22	25,72792	57	86	33	26	2802	5	True	30%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	9,248039	0,53888	9,78692	22	25,72792	55	80	33	26	2610	7,5	True	0%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,61804	0,51956	9,1376	22	25,72792	55	80	33	26	2610	7,5	True	10%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,04362	0,51139	8,55501	22	25,72792	57	81	33	26	2642	7,5	True	20%
